keywords,production_companies,production_countries,release_date,revenue,title,vote_average,vote_count
"[{""id"": 181514, ""name"": ""deadbeat dad""}, {""id"": 181518, ""name"": ""cheating fianc\u00e9e""}, {""id"": 181523, ""name"": ""teacher student sex""}, {""id"": 181531, ""name"": ""brother sister incest""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/14/12,58058367,That's My Boy,5.5,453
"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 4798, ""name"": ""despot""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 5331, ""name"": ""village""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 6092, ""name"": ""army""}, {""id"": 8087, ""name"": ""horror""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 161257, ""name"": ""medieval""}, {""id"": 222855, ""name"": ""dragonheart""}]","[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/31/96,115267375,DragonHeart,6.4,535
"[{""id"": 3345, ""name"": ""bahamas""}, {""id"": 6168, ""name"": ""master thief""}, {""id"": 6328, ""name"": ""crook couple""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""Firm Films"", ""id"": 1838}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/12/04,61347797,After the Sunset,6,226
"[{""id"": 345, ""name"": ""monk""}, {""id"": 3023, ""name"": ""eastern europe""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 6951, ""name"": ""biker""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 14999, ""name"": ""devil""}, {""id"": 15002, ""name"": ""dark hero""}, {""id"": 236185, ""name"": ""ghost rider""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Marvel Knights"", ""id"": 11106}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]","[{""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/10/11,149217355,Ghost Rider: Spirit of Vengeance,4.7,1135
"[{""id"": 3776, ""name"": ""officer""}, {""id"": 174363, ""name"": ""greek island""}, {""id"": 174369, ""name"": ""mandolin""}, {""id"": 174371, ""name"": ""italian soldier""}, {""id"": 174375, ""name"": ""resistance fighter""}, {""id"": 174378, ""name"": ""greek history""}, {""id"": 174379, ""name"": ""italian army""}, {""id"": 174389, ""name"": ""allied forces""}]","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",8/17/01,62112895,Captain Corelli's Mandolin,5.5,145
"[{""id"": 8696, ""name"": ""bodybuilder""}, {""id"": 10103, ""name"": ""children""}, {""id"": 10372, ""name"": ""body guard""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 18035, ""name"": ""family""}, {""id"": 33564, ""name"": ""u.s. soldier""}, {""id"": 175421, ""name"": ""death of husband""}, {""id"": 228666, ""name"": ""male nanny""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Spyglass Entertainment"", ""id"": 158}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/4/05,113006880,The Pacifier,5.8,842
"[{""id"": 585, ""name"": ""casino""}, {""id"": 798, ""name"": ""sheriff""}, {""id"": 1526, ""name"": ""home""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15218, ""name"": ""special forces""}, {""id"": 162380, ""name"": ""ex soldier""}]","[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Burke/Samples/Foster Productions"", ""id"": 23938}, {""name"": ""Cub Eight Productions"", ""id"": 23940}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/2/04,57223890,Walking Tall,6,381
"[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 458, ""name"": ""hippie""}, {""id"": 791, ""name"": ""mentally disabled""}, {""id"": 795, ""name"": ""running""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 2956, ""name"": ""vietnam""}, {""id"": 2957, ""name"": ""vietnam war""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 10624, ""name"": ""bully""}, {""id"": 157499, ""name"": ""mother son relationship""}, {""id"": 162365, ""name"": ""military""}, {""id"": 162934, ""name"": ""hugging""}, {""id"": 166980, ""name"": ""shrimping""}, {""id"": 180204, ""name"": ""wounded soldier""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 208143, ""name"": ""park bench""}, {""id"": 215492, ""name"": ""amputee""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/6/94,677945399,Forrest Gump,8.2,7927
"[{""id"": 637, ""name"": ""pop""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4746, ""name"": ""record producer""}, {""id"": 4902, ""name"": ""surprise""}, {""id"": 5310, ""name"": ""approach""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6706, ""name"": ""performance""}, {""id"": 10986, ""name"": ""chipmunk""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 33475, ""name"": ""songwriter""}, {""id"": 167625, ""name"": ""talking to animals""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Bagdasarian Productions"", ""id"": 10930}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/13/07,361366633,Alvin and the Chipmunks,5.5,1177
"[{""id"": 591, ""name"": ""cia""}, {""id"": 822, ""name"": ""airport""}, {""id"": 977, ""name"": ""cat""}, {""id"": 2606, ""name"": ""jew""}, {""id"": 3454, ""name"": ""orderly""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5599, ""name"": ""epistaxis""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 5601, ""name"": ""lost baggage""}, {""id"": 5602, ""name"": ""urn""}, {""id"": 5604, ""name"": ""pavilion""}, {""id"": 5605, ""name"": ""volleyball""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 13027, ""name"": ""wedding""}]","[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Nancy Tenenbaum Films"", ""id"": 41248}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/6/00,330444045,Meet the Parents,6.6,1698
"[{""id"": 1463, ""name"": ""culture clash""}, {""id"": 3591, ""name"": ""settler""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4542, ""name"": ""gold rush""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10322, ""name"": ""native american""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 160977, ""name"": ""virginia""}, {""id"": 165086, ""name"": ""star crossed lovers""}, {""id"": 173808, ""name"": ""reference to pizarro""}, {""id"": 173811, ""name"": ""jamestown virginia""}, {""id"": 173815, ""name"": ""pug dog""}, {""id"": 173823, ""name"": ""cross cultural relationship""}, {""id"": 173824, ""name"": ""musket""}, {""id"": 173825, ""name"": ""animate tree""}, {""id"": 180217, ""name"": ""indian chief""}, {""id"": 185343, ""name"": ""based on folk tale""}, {""id"": 207941, ""name"": ""17th century""}, {""id"": 208426, ""name"": ""shamanism""}, {""id"": 225547, ""name"": ""songs""}, {""id"": 230456, ""name"": ""indians vs. settlers""}, {""id"": 234183, ""name"": ""animal sidekick""}, {""id"": 234184, ""name"": ""powhatan""}, {""id"": 234185, ""name"": ""land claim""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/14/95,346079773,Pocahontas,6.7,1457
"[{""id"": 83, ""name"": ""saving the world""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 34154, ""name"": ""north pole""}, {""id"": 156230, ""name"": ""midwest""}, {""id"": 163420, ""name"": ""kryptonite""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179102, ""name"": ""superhuman strength""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 193544, ""name"": ""save the day""}]","[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dovemead Films"", ""id"": 51861}, {""name"": ""Film Export A.G."", ""id"": 51862}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/13/78,300218018,Superman,6.9,1022
"[{""id"": 2064, ""name"": ""overweight""}, {""id"": 4539, ""name"": ""overweight man""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/26/96,128769345,The Nutty Professor,5.4,702
"[{""id"": 7699, ""name"": ""speed date""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 13043, ""name"": ""dating""}]","[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/10/05,368100420,Hitch,6.4,1665
"[{""id"": 409, ""name"": ""africa""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 690, ""name"": ""gorilla""}, {""id"": 2043, ""name"": ""lion""}, {""id"": 5650, ""name"": ""feral child""}, {""id"": 10787, ""name"": ""jungle""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mandeville Films"", ""id"": 10227}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/15/97,0,George of the Jungle,5.4,496
"[{""id"": 772, ""name"": ""handcuffs""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 2874, ""name"": ""spanner""}, {""id"": 3405, ""name"": ""blow job""}, {""id"": 8070, ""name"": ""stag night""}, {""id"": 13027, ""name"": ""wedding""}]","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""Loumolo & Co."", ""id"": 52942}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/1/03,231449203,American Wedding,6,1129
"[{""id"": 3799, ""name"": ""ship""}, {""id"": 4245, ""name"": ""hijacking""}, {""id"": 4265, ""name"": ""somalia""}, {""id"": 5420, ""name"": ""fisherman""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 12987, ""name"": ""poverty""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 155238, ""name"": ""hijack""}, {""id"": 158022, ""name"": ""cargo ship""}, {""id"": 167843, ""name"": ""ship captain""}, {""id"": 195737, ""name"": ""ship hijacking""}, {""id"": 195739, ""name"": ""somali""}, {""id"": 195741, ""name"": ""commando unit""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/10/13,95000000,Captain Phillips,7.6,2454
"[{""id"": 248, ""name"": ""date""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 996, ""name"": ""expensive restaurant""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1422, ""name"": ""boat""}, {""id"": 1749, ""name"": ""taxi driver""}, {""id"": 1937, ""name"": ""document""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2405, ""name"": ""roof""}, {""id"": 2587, ""name"": ""married couple""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 6593, ""name"": ""stripper""}, {""id"": 7281, ""name"": ""shooting""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10261, ""name"": ""stealing""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/8/10,152263880,Date Night,5.9,1122
"[{""id"": 3335, ""name"": ""halloween""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 193545, ""name"": ""young heroes""}, {""id"": 202322, ""name"": ""imaginary""}, {""id"": 206813, ""name"": ""supernatural ability""}, {""id"": 206834, ""name"": ""mischievous children""}]","[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""The Harvey Entertainment Company"", ""id"": 11098}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/26/95,287928194,Casper,6,1019
"[{""id"": 417, ""name"": ""corruption""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15048, ""name"": ""teenage prostitute""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 162380, ""name"": ""ex soldier""}, {""id"": 163810, ""name"": ""faked death""}, {""id"": 167104, ""name"": ""loner""}, {""id"": 167164, ""name"": ""call girl""}, {""id"": 175056, ""name"": ""black ops""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 209525, ""name"": ""mysterious past""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Lonetree Entertainment"", ""id"": 41096}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/24/14,192330738,The Equalizer,7.1,2954
"[{""id"": 612, ""name"": ""hotel""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 10325, ""name"": ""mistaken identity""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 14768, ""name"": ""single mother""}, {""id"": 173277, ""name"": ""public relations""}, {""id"": 187791, ""name"": ""maid uniform""}, {""id"": 188755, ""name"": ""hotel clerk""}, {""id"": 220314, ""name"": ""wealth differences""}]","[{""name"": ""Red Om Films"", ""id"": 2455}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/13/02,154906693,Maid in Manhattan,5.6,485
"[{""id"": 339, ""name"": ""submarine""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4123, ""name"": ""embassy""}, {""id"": 4410, ""name"": ""u.s. navy""}, {""id"": 4933, ""name"": ""battle for power""}, {""id"": 6791, ""name"": ""torpedo""}, {""id"": 162365, ""name"": ""military""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 217133, ""name"": ""post cold war""}, {""id"": 221092, ""name"": ""aircraft carrier""}, {""id"": 226740, ""name"": ""chain of command""}, {""id"": 226741, ""name"": ""launch code""}, {""id"": 226742, ""name"": ""sonar""}]","[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/12/95,157387195,Crimson Tide,7,498
"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 992, ""name"": ""bus""}, {""id"": 2346, ""name"": ""worker""}, {""id"": 2981, ""name"": ""homelessness""}, {""id"": 3640, ""name"": ""work""}, {""id"": 4636, ""name"": ""church service""}, {""id"": 4671, ""name"": ""bad luck""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 10332, ""name"": ""salesman""}, {""id"": 10631, ""name"": ""stockbroker""}]","[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/14/06,307077295,The Pursuit of Happyness,7.7,2525
"[{""id"": 220, ""name"": ""berlin""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 4725, ""name"": ""baby-snatching""}]","[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/22/05,223387299,Flightplan,6.1,772
"[{""id"": 6021, ""name"": ""employee""}, {""id"": 6282, ""name"": ""workplace""}, {""id"": 10850, ""name"": ""sexual harassment""}, {""id"": 34038, ""name"": ""intrigue""}]","[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/9/94,214015089,Disclosure,5.9,210
